setup_id,cash_log_id,weights,prediction_type,predicted_variant,recommended_algorithm,chosen_config_hash,n_train_instances,real_score,full_best_score,full_worst_score,action_best_score,action_worst_score,regret_full,regret_action,accuracy_full,accuracy_action,rank_full,rank_action,n_full_configs,n_action_configs,predicted_composite
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,prec,candidate,HM,heuristics_miner,10cce99744388f4f,60,0.8850810072924525,1.0,0.0,0.8850810072924525,0.6000158860441103,0.11491899270754746,0.0,0.8850810072924525,1.0,125,1,196,5,0.829630500509726
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,gene,candidate,IMd,inductive_miner_imd,e926d4fdd2959901,60,0.9374222306098524,0.9924026869731328,0.0,0.9374222306098524,0.871132170779936,0.05498045636328042,0.0,0.9445986421792418,1.0,65,1,196,5,0.9046772828790038
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,simp,candidate,AM,alpha_miner_classic,ed85abd9c8a01ce2,60,1.0,1.0,0.0,1.0,0.6216216216216216,0.0,0.0,1.0,1.0,1,1,196,5,0.7533277153522822
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,fit+pre,candidate,HM,heuristics_miner,10cce99744388f4f,60,0.9404450614048587,0.9765794350540196,0.0,0.9404450614048587,0.41306632598907267,0.036134373649160834,0.0,0.9629990430351812,1.0,49,1,196,5,0.8862932446762795
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,fit+gen,candidate,IMd,inductive_miner_imd,e926d4fdd2959901,60,0.9687111153049262,0.9948630084104291,0.0,0.9687111153049262,0.5543076911444477,0.02615189310550292,0.0,0.9737130711621413,1.0,7,1,196,5,0.9521335444753432
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,fit+sim,candidate,IMf,inductive_miner_imf,ecc1d0166bfd7823,60,0.8333333333333333,0.8762171658937965,0.0,0.8421052631578947,0.6130583829670175,0.04288383256046324,0.00877192982456143,0.9510579862736208,0.9617024697422147,24,2,196,5,0.8198016326873676
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,pre+gen,candidate,HM,heuristics_miner,10cce99744388f4f,60,0.893748585925811,0.9962013434865664,0.0,0.893748585925811,0.7412572511994853,0.10245275756075545,0.0,0.8971565755952657,1.0,132,1,196,5,0.7990206557121613
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,pre+sim,candidate,HM,heuristics_miner,10cce99744388f4f,60,0.7533513144570371,1.0,0.0,0.8000079430220551,0.6462487440701031,0.24664868554296293,0.046656628565018066,0.7533513144570371,0.6965604082029737,154,2,196,5,0.7089488315193341
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,gen+sim,candidate,AM,alpha_miner_classic,ed85abd9c8a01ce2,60,0.94124930817743,0.9962013434865664,0.0,0.94124930817743,0.7620188930903955,0.05495203530913639,0.0,0.944838424813992,1.0,4,1,196,5,0.8161277713987567
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,mix-fit,candidate,HM,heuristics_miner,10cce99744388f4f,60,0.8784138891748832,0.9349837317539983,0.0,0.8784138891748832,0.5587013338223332,0.056569842579115126,0.0,0.9394964418546706,1.0,55,1,196,5,0.8205660592872991
